"전국","자동차수리비",119.84,120.24,122.73,123.49,123.94,124.61
"전국","엔진오일교체료",137.71,138.15,150.47,153.86,155.52,156.15
"전국","세차료",139.42,139.65,140.46,140.77,140.82,140.96
"전국","자동차학원비",115.86,115.98,115.93,116.02,116.19,116.24
"전국","주차료",112.75,112.75,112.75,112.51,112.51,113.03
"전국","승용차임차료",103.80,91.39,88.80,103.43,80.96,89.49
"전국","대리운전이용료",137.44,137.49,137.96,138.16,138.30,138.41
"전국","자동차검사료",100.00,100.00,100.00,100.00,100.00,100.00
"전국","국내항공료",112.41,102.70,103.07,135.11,129.52,123.57
"전국","여객선료",122.26,121.07,122.41,129.45,128.81,131.90
"전국","이삿짐운송료",135.41,135.31,136.80,136.77,136.55,136.37
"전국","택배이용료",114.94,114.73,114.94,114.70,114.65,114.65
"전국","휴대전화기수리비",107.39,107.62,107.62,107.62,99.28,110.79
"전국","컴퓨터수리비",182.19,182.19,182.19,182.19,189.05,206.85
"전국","반려동물관리비",114.12,114.47,114.75,114.91,115.00,115.34
"전국","수영장이용료",113.39,113.64,113.71,113.71,114.02,114.14
"전국","볼링장이용료",109.01,109.00,109.24,109.53,109.69,109.78
"전국","헬스클럽이용료",108.82,108.86,108.60,108.74,108.85,109.06
"전국","골프연습장이용료",104.59,104.43,104.39,104.14,103.95,104.02
"전국","골프장이용료",118.77,120.27,121.40,121.84,122.05,120.76
"전국","당구장이용료",108.69,108.81,108.72,108.77,108.93,109.04
"전국","노래방이용료",123.56,123.08,122.90,122.96,123.35,123.50
"전국","PC방이용료",115.65,115.65,115.72,115.82,115.76,115.87
"전국","놀이시설이용료",118.12,117.37,117.94,120.93,122.34,129.24
"전국","운동경기관람료",129.88,130.60,132.26,133.35,133.35,133.35
"전국","영화관람료",128.81,128.81,128.81,128.81,128.81,128.81
"전국","공연예술관람료",111.65,112.81,112.81,115.97,115.97,115.97
"전국","관람시설이용료",111.35,111.51,109.67,111.48,111.48,111.64
"전국","독서실비",100.18,100.17,100.03,99.77,99.84,98.84
"전국","문화강습료",116.79,116.82,116.93,116.98,117.35,117.44
"전국","온라인콘텐츠이용료",111.47,111.47,111.47,111.47,111.47,111.47
"전국","사진서비스료",122.34,122.44,122.79,123.03,123.71,125.90
"전국","국내단체여행비",126.74,115.77,127.23,128.62,128.85,135.96
"전국","해외단체여행비",118.82,117.53,128.34,143.52,137.81,134.95
"전국","초등학생학원비",111.35,111.74,112.28,112.36,112.41,112.50
"전국","중학생학원비",110.80,111.15,111.51,111.59,111.66,111.87
"전국","고등학생학원비",108.64,108.90,109.07,109.32,109.37,109.56
"전국","음악학원비",118.64,119.14,119.75,119.94,120.09,120.24
"전국","미술학원비",119.69,120.12,120.85,121.02,120.88,121.10
"전국","운동학원비",123.29,124.28,124.76,124.76,124.81,124.84
"전국","전산학원비",114.94,114.94,115.05,115.03,115.12,115.12
"전국","가정학습지",120.03,120.03,120.03,124.33,124.33,124.33
"전국","이러닝이용료",115.57,115.57,115.57,115.57,115.57,115.57
"전국","학교보충교육비",104.47,106.78,108.88,108.80,106.16,106.16
"전국","기타학원비",108.55,108.57,108.77,108.79,109.05,109.05
"전국","취업학원비",107.48,107.99,108.05,107.79,107.79,108.69
"전국","외국어학원비",114.97,115.31,115.38,115.12,115.24,115.66
"전국","운동강습료",109.99,110.16,110.23,110.23,110.34,110.34
"전국","호텔숙박료",122.02,124.19,131.49,138.35,131.45,146.38
"전국","여관숙박료",108.31,108.15,108.20,108.82,109.04,109.85
"전국","콘도이용료",140.95,116.30,122.13,134.73,126.04,165.29
"전국","학교기숙사비",115.38,118.91,118.91,118.91,118.91,118.91
"전국","휴양시설이용료",109.88,104.35,104.68,109.56,107.21,127.14
"전국","목욕료",137.34,137.64,138.12,138.23,138.34,138.45
"전국","찜질방이용료",134.46,134.52,135.26,135.29,135.45,135.66
"전국","이발료",118.98,119.49,119.87,119.96,120.07,120.14
"전국","미용료",120.39,120.62,120.88,120.87,120.94,121.13
"전국","뷰티미용료",120.62,120.91,121.64,121.67,121.83,121.85
"전국","산후조리원이용료",125.35,125.93,126.55,126.85,127.44,128.06
"전국","보험서비스료",211.52,211.52,215.81,215.81,215.81,215.81
"전국","자동차보험료",94.93,94.93,94.93,94.93,94.93,94.93
"전국","금융수수료",100.00,100.00,100.00,100.00,100.00,100.00
"전국","대입전형료",101.74,101.74,101.74,101.74,101.74,101.74
"전국","시험응시료",116.10,116.10,116.10,116.10,116.10,116.10
"전국","장례비",110.04,111.04,111.04,111.35,111.36,111.45
